report,label,time_normalized_rounded,accounting_system-under-evaluation,ad_system-under-evaluation,currency_system-under-evaluation,elasticsearch_system-under-evaluation,email_system-under-evaluation,flagd_system-under-evaluation,fraud-detection_system-under-evaluation,frontend_system-under-evaluation,frontend-proxy_system-under-evaluation,grafana_system-under-evaluation,image-provider_system-under-evaluation,kafka_system-under-evaluation,opensearch_system-under-evaluation,opentelemetry-collector_system-under-evaluation,payment_system-under-evaluation,prometheus_system-under-evaluation,quote_system-under-evaluation,recommendation_system-under-evaluation,valkey-cart_system-under-evaluation
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,-0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,30.0,0.0,192512.0,,0.0,0.0,0.0,204800.0,0.0,0.0,0.0,0.0,614400.0,91725824.0,,0.0,8486912.0,,0.0,0.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,60.0,0.0,450560.0,,24657920.0,0.0,0.0,417792.0,0.0,0.0,0.0,0.0,1449984.0,91725824.0,,0.0,17096704.0,,0.0,0.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,90.0,0.0,544768.0,,51515392.0,0.0,0.0,581632.0,0.0,0.0,0.0,0.0,2383872.0,195059712.0,,0.0,17096704.0,,0.0,0.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,120.0,0.0,790528.0,,66834432.0,0.0,0.0,770048.0,0.0,0.0,114688.0,0.0,3477504.0,265981952.0,,0.0,30683136.0,,0.0,8192.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,150.0,0.0,1003520.0,,88739840.0,0.0,0.0,962560.0,0.0,0.0,114688.0,0.0,4190208.0,355094528.0,,0.0,41607168.0,,0.0,8192.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,180.0,0.0,1101824.0,,105754624.0,0.0,0.0,1056768.0,0.0,0.0,114688.0,0.0,5099520.0,405659648.0,,0.0,49381376.0,,0.0,8192.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,210.0,0.0,1327104.0,,123396096.0,0.0,0.0,1335296.0,0.0,0.0,114688.0,0.0,6057984.0,496939008.0,,0.0,62242816.0,,0.0,8192.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,240.0,0.0,1527808.0,,139661312.0,0.0,0.0,1466368.0,0.0,0.0,114688.0,0.0,6361088.0,556724224.0,,0.0,66486272.0,,0.0,8192.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,270.0,0.0,1691648.0,,156913664.0,0.0,0.0,1728512.0,0.0,0.0,114688.0,0.0,7413760.0,648679424.0,,0.0,102121472.0,,0.0,12288.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,300.0,0.0,1953792.0,,181993472.0,0.0,0.0,1802240.0,0.0,0.0,114688.0,0.0,7856128.0,731713536.0,,0.0,102121472.0,,0.0,16384.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,330.0,0.0,2068480.0,,201523200.0,0.0,0.0,2007040.0,0.0,0.0,114688.0,0.0,8622080.0,801013760.0,,0.0,115458048.0,,0.0,16384.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,360.0,0.0,2256896.0,,215601152.0,0.0,0.0,2220032.0,0.0,0.0,114688.0,0.0,9486336.0,846589952.0,,0.0,128327680.0,,0.0,16384.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,390.0,0.0,2445312.0,,257560576.0,0.0,0.0,2392064.0,0.0,0.0,114688.0,0.0,10252288.0,912003072.0,,0.0,128327680.0,,0.0,16384.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,420.0,0.0,2609152.0,,281698304.0,0.0,0.0,2465792.0,0.0,0.0,262144.0,0.0,10661888.0,1022885888.0,,0.0,141332480.0,,0.0,16384.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,450.0,0.0,2822144.0,,310984704.0,0.0,0.0,2723840.0,0.0,0.0,262144.0,0.0,11440128.0,1071149056.0,,0.0,150417408.0,,0.0,16384.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,480.0,0.0,3010560.0,,326238208.0,0.0,0.0,2801664.0,0.0,0.0,262144.0,0.0,12140544.0,1172426752.0,,0.0,163446784.0,,0.0,24576.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,510.0,0.0,3289088.0,,348086272.0,0.0,0.0,3010560.0,0.0,0.0,262144.0,0.0,12779520.0,1225789440.0,,0.0,169115648.0,,0.0,24576.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,540.0,0.0,3289088.0,,363798528.0,0.0,0.0,3178496.0,0.0,0.0,262144.0,0.0,13422592.0,1306222592.0,,0.0,179503104.0,,0.0,24576.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,570.0,0.0,3526656.0,,394010624.0,0.0,0.0,3334144.0,0.0,0.0,262144.0,0.0,14327808.0,1370918912.0,,0.0,185442304.0,,0.0,24576.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,600.0,0.0,3723264.0,,409075712.0,0.0,0.0,3538944.0,0.0,0.0,262144.0,0.0,14721024.0,1468280832.0,,0.0,194228224.0,,0.0,24576.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,630.0,0.0,3928064.0,,426561536.0,0.0,0.0,3739648.0,0.0,0.0,262144.0,0.0,15523840.0,1652510720.0,,0.0,201605120.0,,0.0,32768.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,660.0,0.0,4100096.0,,448270336.0,0.0,0.0,3915776.0,0.0,0.0,262144.0,0.0,16678912.0,1915166720.0,,0.0,211501056.0,,0.0,32768.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,690.0,0.0,4276224.0,,474869760.0,0.0,0.0,4079616.0,0.0,0.0,262144.0,0.0,17072128.0,2013454336.0,,0.0,220119040.0,,0.0,32768.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,720.0,0.0,4460544.0,,479363072.0,0.0,0.0,4210688.0,0.0,0.0,303104.0,0.0,17891328.0,2055737344.0,,0.0,231022592.0,,0.0,32768.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,750.0,0.0,4608000.0,,500760576.0,0.0,0.0,4378624.0,0.0,0.0,303104.0,0.0,18497536.0,2154516480.0,,0.0,234852352.0,,0.0,32768.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,780.0,0.0,4861952.0,,520470528.0,0.0,0.0,4521984.0,0.0,0.0,303104.0,0.0,19275776.0,2207977472.0,,0.0,245407744.0,,0.0,32768.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,810.0,0.0,4927488.0,,532983808.0,0.0,0.0,4710400.0,0.0,0.0,303104.0,0.0,19910656.0,2263019520.0,,0.0,254672896.0,,0.0,40960.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,840.0,0.0,5206016.0,,555077632.0,0.0,0.0,4857856.0,0.0,0.0,303104.0,0.0,20504576.0,2350534656.0,,0.0,263815168.0,,0.0,40960.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,870.0,0.0,5259264.0,,562716672.0,0.0,0.0,5054464.0,0.0,0.0,303104.0,0.0,21286912.0,2458378240.0,,0.0,273072128.0,,0.0,40960.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,900.0,0.0,5459968.0,,599605248.0,0.0,0.0,5193728.0,0.0,0.0,303104.0,0.0,21864448.0,2501816320.0,,0.0,307068928.0,,0.0,40960.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,930.0,0.0,5685248.0,,616275968.0,0.0,0.0,5328896.0,0.0,0.0,303104.0,0.0,22999040.0,2570014720.0,,0.0,312344576.0,,0.0,40960.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,960.0,0.0,5828608.0,,641445888.0,0.0,0.0,5529600.0,0.0,0.0,303104.0,0.0,23535616.0,2626850816.0,,0.0,322330624.0,,0.0,49152.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,990.0,0.0,6008832.0,,687505408.0,0.0,0.0,5611520.0,0.0,0.0,303104.0,0.0,24641536.0,2730139648.0,,0.0,333688832.0,,0.0,49152.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1020.0,0.0,6168576.0,,704176128.0,0.0,0.0,5791744.0,0.0,0.0,303104.0,0.0,25452544.0,2779283456.0,,0.0,337608704.0,,0.0,49152.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1050.0,0.0,6320128.0,,722735104.0,0.0,0.0,6025216.0,0.0,0.0,303104.0,0.0,26103808.0,2872737792.0,,0.0,347770880.0,,0.0,49152.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1080.0,0.0,6533120.0,,738500608.0,0.0,0.0,6107136.0,0.0,0.0,303104.0,0.0,27013120.0,2968686592.0,,0.0,360173568.0,,0.0,49152.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1110.0,0.0,6729728.0,,780988416.0,0.0,0.0,6283264.0,0.0,0.0,303104.0,0.0,27983872.0,3009056768.0,,0.0,364032000.0,,0.0,53248.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1140.0,0.0,6819840.0,,786092032.0,0.0,0.0,6393856.0,0.0,0.0,303104.0,0.0,29159424.0,3243814912.0,,0.0,372043776.0,,0.0,57344.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1170.0,0.0,7020544.0,,802816000.0,0.0,0.0,6578176.0,0.0,0.0,303104.0,0.0,29495296.0,3497656320.0,,0.0,381128704.0,,0.0,57344.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1200.0,0.0,7188480.0,,823439360.0,0.0,0.0,6737920.0,0.0,0.0,303104.0,0.0,30298112.0,3534045184.0,,0.0,390287360.0,,0.0,57344.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1230.0,0.0,7385088.0,,848031744.0,0.0,0.0,6930432.0,0.0,0.0,303104.0,0.0,30908416.0,3644997632.0,,0.0,399929344.0,,0.0,57344.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1260.0,0.0,7553024.0,,856363008.0,0.0,0.0,7081984.0,0.0,0.0,303104.0,0.0,31600640.0,3696873472.0,,0.0,405188608.0,,0.0,57344.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1290.0,0.0,7720960.0,,874115072.0,0.0,0.0,7258112.0,0.0,0.0,303104.0,0.0,32530432.0,3757801472.0,,0.0,417247232.0,,0.0,65536.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1320.0,0.0,7921664.0,,898932736.0,0.0,0.0,7397376.0,0.0,0.0,344064.0,0.0,32874496.0,3834699776.0,,0.0,425029632.0,,0.0,65536.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1350.0,0.0,8081408.0,,908238848.0,0.0,0.0,7548928.0,0.0,0.0,344064.0,0.0,33845248.0,3949654016.0,,0.0,433532928.0,,0.0,65536.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1380.0,0.0,8294400.0,,925212672.0,0.0,0.0,7741440.0,0.0,0.0,344064.0,0.0,34291712.0,3976286208.0,,0.0,440324096.0,,0.0,65536.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1410.0,0.0,8400896.0,,950214656.0,0.0,0.0,7921664.0,0.0,0.0,344064.0,0.0,35287040.0,4031000576.0,,0.0,448397312.0,,0.0,65536.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1440.0,0.0,8597504.0,,959455232.0,0.0,0.0,7999488.0,0.0,0.0,344064.0,0.0,36147200.0,4136120320.0,,0.0,458964992.0,,0.0,69632.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1470.0,0.0,8769536.0,,1025912832.0,0.0,0.0,8187904.0,0.0,0.0,344064.0,0.0,36663296.0,4220518400.0,,0.0,468619264.0,,0.0,73728.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1500.0,0.0,8921088.0,,1047367680.0,0.0,0.0,8343552.0,0.0,0.0,344064.0,0.0,37302272.0,4286320640.0,,0.0,474624000.0,,0.0,73728.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1530.0,0.0,9121792.0,,1106640896.0,0.0,0.0,8503296.0,0.0,0.0,344064.0,0.0,38092800.0,4368121856.0,,0.0,484450304.0,,0.0,73728.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1560.0,0.0,9293824.0,,1129504768.0,0.0,0.0,8675328.0,0.0,0.0,344064.0,0.0,38862848.0,4433944576.0,,0.0,516767744.0,,0.0,73728.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1590.0,0.0,9449472.0,,1144008704.0,0.0,0.0,8839168.0,0.0,0.0,344064.0,0.0,39550976.0,4490616832.0,,0.0,524656640.0,,0.0,73728.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1620.0,0.0,9715712.0,,1164054528.0,0.0,0.0,9023488.0,0.0,0.0,344064.0,0.0,40091648.0,4589240320.0,,0.0,533770240.0,,0.0,81920.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1650.0,0.0,9773056.0,,1196576768.0,0.0,0.0,9220096.0,0.0,0.0,344064.0,0.0,40939520.0,4629499904.0,,0.0,541487104.0,,0.0,81920.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1680.0,0.0,9981952.0,,1219035136.0,0.0,0.0,9400320.0,0.0,0.0,344064.0,0.0,41476096.0,4723089408.0,,0.0,552202240.0,,0.0,81920.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1710.0,0.0,10137600.0,,1233084416.0,0.0,0.0,9535488.0,0.0,0.0,344064.0,0.0,42184704.0,4777725952.0,,0.0,560619520.0,,0.0,81920.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1740.0,0.0,10362880.0,,1251528704.0,0.0,0.0,9666560.0,0.0,0.0,344064.0,0.0,42962944.0,5185642496.0,,0.0,567894016.0,,0.0,81920.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1770.0,0.0,10444800.0,,1264857088.0,0.0,0.0,9883648.0,0.0,0.0,344064.0,0.0,43794432.0,5254332416.0,,0.0,580149248.0,,0.0,81920.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1800.0,0.0,10674176.0,,1291030528.0,0.0,0.0,10018816.0,0.0,0.0,344064.0,0.0,44519424.0,5339758592.0,,0.0,585428992.0,,0.0,90112.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1830.0,0.0,10874880.0,,1305804800.0,0.0,0.0,10199040.0,0.0,0.0,344064.0,0.0,45342720.0,5400428544.0,,0.0,595107840.0,,0.0,90112.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1860.0,0.0,10960896.0,,1330667520.0,0.0,0.0,10326016.0,0.0,0.0,344064.0,0.0,46096384.0,5475315712.0,,0.0,603856896.0,,0.0,90112.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1890.0,0.0,11145216.0,,1346490368.0,0.0,0.0,10477568.0,0.0,0.0,344064.0,0.0,46923776.0,5539000320.0,,0.0,609689600.0,,0.0,90112.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1920.0,0.0,11390976.0,,1356472320.0,0.0,0.0,10633216.0,0.0,0.0,385024.0,0.0,47865856.0,5627469824.0,,0.0,620847104.0,,0.0,90112.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1950.0,0.0,11501568.0,,1370894336.0,0.0,0.0,10829824.0,0.0,0.0,385024.0,0.0,48742400.0,5682077696.0,,0.0,631255040.0,,0.0,98304.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,1980.0,0.0,11759616.0,,1393008640.0,0.0,0.0,11034624.0,0.0,0.0,385024.0,0.0,49528832.0,5764087808.0,,0.0,636112896.0,,0.0,98304.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2010.0,0.0,11857920.0,,1427128320.0,0.0,0.0,11104256.0,0.0,0.0,385024.0,0.0,50221056.0,5829185536.0,,0.0,646471680.0,,0.0,98304.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2040.0,0.0,12046336.0,,1448361984.0,0.0,0.0,11321344.0,0.0,0.0,385024.0,0.0,50991104.0,5922406400.0,,0.0,654966784.0,,0.0,98304.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2070.0,0.0,12238848.0,,1491517440.0,0.0,0.0,11505664.0,0.0,0.0,385024.0,0.0,51867648.0,5982556160.0,,0.0,664903680.0,,0.0,98304.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2100.0,0.0,12374016.0,,1513627648.0,0.0,0.0,11636736.0,0.0,0.0,385024.0,0.0,52830208.0,6071218176.0,,0.0,669249536.0,,0.0,98304.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2130.0,0.0,12562432.0,,1527431168.0,0.0,0.0,11829248.0,0.0,0.0,385024.0,0.0,53723136.0,6127403008.0,,0.0,679374848.0,,0.0,106496.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2160.0,0.0,12763136.0,,1549017088.0,0.0,0.0,12009472.0,0.0,0.0,385024.0,0.0,54386688.0,6226468864.0,,0.0,688234496.0,,0.0,106496.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2190.0,0.0,12947456.0,,1594130432.0,0.0,0.0,12111872.0,0.0,0.0,385024.0,0.0,55300096.0,6283124736.0,,0.0,697470976.0,,0.0,106496.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2220.0,0.0,13172736.0,,1602822144.0,0.0,0.0,12288000.0,0.0,0.0,385024.0,0.0,56213504.0,6328848384.0,,0.0,740155392.0,,0.0,106496.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2250.0,0.0,13262848.0,,1622392832.0,0.0,0.0,12460032.0,0.0,0.0,385024.0,0.0,56975360.0,6424834048.0,,0.0,744407040.0,,0.0,106496.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2280.0,0.0,13455360.0,,1644351488.0,0.0,0.0,12619776.0,0.0,0.0,385024.0,0.0,57856000.0,6481223680.0,,0.0,755105792.0,,0.0,110592.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2310.0,0.0,13631488.0,,1660313600.0,0.0,0.0,12791808.0,0.0,0.0,385024.0,0.0,58941440.0,6895099904.0,,0.0,764231680.0,,0.0,114688.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2340.0,0.0,13774848.0,,1675943936.0,0.0,0.0,12922880.0,0.0,0.0,385024.0,0.0,59637760.0,6925172736.0,,0.0,771510272.0,,0.0,114688.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2370.0,0.0,13955072.0,,1694064640.0,0.0,0.0,13090816.0,0.0,0.0,385024.0,0.0,60596224.0,7023681536.0,,0.0,780910592.0,,0.0,114688.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2400.0,0.0,14094336.0,,1719369728.0,0.0,0.0,13295616.0,0.0,0.0,385024.0,0.0,61440000.0,7112130560.0,,0.0,788357120.0,,0.0,114688.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2430.0,0.0,14307328.0,,1734258688.0,0.0,0.0,13451264.0,0.0,0.0,385024.0,0.0,62324736.0,7139848192.0,,0.0,799780864.0,,0.0,114688.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2460.0,0.0,14491648.0,,1746079744.0,0.0,0.0,13615104.0,0.0,0.0,385024.0,0.0,63131648.0,7233036288.0,,0.0,805367808.0,,0.0,122880.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2490.0,0.0,14659584.0,,1764900864.0,0.0,0.0,13737984.0,0.0,0.0,385024.0,0.0,63754240.0,7298932736.0,,0.0,815292416.0,,0.0,122880.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2520.0,0.0,14893056.0,,1788514304.0,0.0,0.0,13922304.0,0.0,0.0,425984.0,0.0,64483328.0,7395401728.0,,0.0,820264960.0,,0.0,122880.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2550.0,0.0,14987264.0,,1802502144.0,0.0,0.0,14069760.0,0.0,0.0,425984.0,0.0,65298432.0,7471370240.0,,0.0,831012864.0,,0.0,122880.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2580.0,0.0,15208448.0,,1824444416.0,0.0,0.0,14229504.0,0.0,0.0,425984.0,0.0,65650688.0,7544393728.0,,0.0,840097792.0,,0.0,122880.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2610.0,0.0,15339520.0,,1862139904.0,0.0,0.0,14381056.0,0.0,0.0,425984.0,0.0,66236416.0,7614046208.0,,0.0,850599936.0,,0.0,126976.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2640.0,0.0,15491072.0,,1888776192.0,0.0,0.0,14532608.0,0.0,0.0,425984.0,0.0,66977792.0,7687696384.0,,0.0,854851584.0,,0.0,131072.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2670.0,0.0,15691776.0,,1906823168.0,0.0,0.0,14733312.0,0.0,0.0,425984.0,0.0,67731456.0,7800791040.0,,0.0,861945856.0,,0.0,131072.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2700.0,0.0,15876096.0,,1928736768.0,0.0,0.0,14794752.0,0.0,0.0,425984.0,0.0,68575232.0,7827001344.0,,0.0,873672704.0,,0.0,131072.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2730.0,0.0,16052224.0,,1946857472.0,0.0,0.0,14974976.0,0.0,0.0,425984.0,0.0,69517312.0,7887806464.0,,0.0,878215168.0,,0.0,131072.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2760.0,0.0,16232448.0,,1961320448.0,0.0,0.0,15192064.0,0.0,0.0,425984.0,0.0,70361088.0,7983554560.0,,0.0,889118720.0,,0.0,131072.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2790.0,0.0,16408576.0,,2001240064.0,0.0,0.0,15286272.0,0.0,0.0,425984.0,0.0,71323648.0,8043028480.0,,0.0,900751360.0,,0.0,139264.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2820.0,0.0,16519168.0,,2001240064.0,0.0,0.0,15429632.0,0.0,0.0,425984.0,0.0,71983104.0,8413470720.0,,0.0,914173952.0,,0.0,139264.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2850.0,0.0,16695296.0,,2022952960.0,0.0,0.0,15613952.0,0.0,0.0,425984.0,0.0,72826880.0,8507817984.0,,0.0,940503040.0,,0.0,139264.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2880.0,0.0,16875520.0,,2045554688.0,0.0,0.0,15765504.0,0.0,0.0,425984.0,0.0,73756672.0,8574857216.0,,0.0,950300672.0,,0.0,139264.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2910.0,0.0,17051648.0,,2060374016.0,0.0,0.0,15982592.0,0.0,0.0,425984.0,0.0,74444800.0,8653369344.0,,0.0,956284928.0,,0.0,139264.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2940.0,0.0,17244160.0,,2079969280.0,0.0,0.0,16154624.0,0.0,0.0,425984.0,0.0,75300864.0,8747016192.0,,0.0,964870144.0,,0.0,143360.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,2970.0,0.0,17408000.0,,2097086464.0,0.0,0.0,16207872.0,0.0,0.0,425984.0,0.0,76132352.0,8804343808.0,,0.0,974024704.0,,0.0,147456.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,3000.0,0.0,17584128.0,,2117644288.0,0.0,0.0,16375808.0,0.0,0.0,425984.0,0.0,76972032.0,8902676480.0,,0.0,983142400.0,,0.0,147456.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,3030.0,0.0,17715200.0,,2133721088.0,0.0,0.0,16543744.0,0.0,0.0,425984.0,0.0,78049280.0,8961449984.0,,0.0,995672064.0,,0.0,147456.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,3060.0,0.0,17870848.0,,2152427520.0,0.0,0.0,16695296.0,0.0,0.0,425984.0,0.0,78860288.0,9046114304.0,,0.0,999526400.0,,0.0,147456.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,3090.0,0.0,18051072.0,,2171834368.0,0.0,0.0,16842752.0,0.0,0.0,425984.0,0.0,79433728.0,9100918784.0,,0.0,1010106368.0,,0.0,147456.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,3120.0,0.0,18214912.0,,2192031744.0,0.0,0.0,16977920.0,0.0,0.0,466944.0,0.0,80293888.0,9182572544.0,,0.0,1017946112.0,,0.0,155648.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,3150.0,0.0,18415616.0,,2257596416.0,0.0,0.0,17133568.0,0.0,0.0,466944.0,0.0,80633856.0,9216303104.0,,0.0,1027772416.0,,0.0,155648.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,3180.0,0.0,18583552.0,,2276040704.0,0.0,0.0,17289216.0,0.0,0.0,466944.0,0.0,81604608.0,9344495616.0,,0.0,1035059200.0,,0.0,155648.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,3210.0,0.0,18714624.0,,2332282880.0,0.0,0.0,17457152.0,0.0,0.0,466944.0,0.0,82116608.0,9398796288.0,,0.0,1044766720.0,,0.0,155648.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,3240.0,0.0,18898944.0,,2352848896.0,0.0,0.0,17596416.0,0.0,0.0,466944.0,0.0,82890752.0,9456549888.0,,0.0,1053413376.0,,0.0,155648.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,3270.0,0.0,19038208.0,,2373107712.0,0.0,0.0,17772544.0,0.0,0.0,466944.0,0.0,84029440.0,9527521280.0,,0.0,1059753984.0,,0.0,155648.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,3300.0,0.0,19263488.0,,2397622272.0,0.0,0.0,17858560.0,0.0,0.0,466944.0,0.0,84455424.0,9606737920.0,,0.0,1068867584.0,,0.0,163840.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,3330.0,0.0,19419136.0,,2415669248.0,0.0,0.0,18071552.0,0.0,0.0,466944.0,0.0,85516288.0,9683619840.0,,0.0,1076862976.0,,0.0,163840.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,3360.0,0.0,19505152.0,,2448326656.0,0.0,0.0,18157568.0,0.0,0.0,466944.0,0.0,86138880.0,9757184000.0,,0.0,1086705664.0,,0.0,163840.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,3390.0,0.0,19709952.0,,2462146560.0,0.0,0.0,18370560.0,0.0,0.0,466944.0,0.0,87093248.0,9815207936.0,,0.0,1095970816.0,,0.0,163840.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,3420.0,0.0,19861504.0,,2486321152.0,0.0,0.0,18522112.0,0.0,0.0,466944.0,0.0,88076288.0,9941524480.0,,0.0,1126195200.0,,0.0,163840.0
report_2025-07-16_23-16-11.yaml,Scrape 5s Persistence,3450.0,0.0,20066304.0,,2499342336.0,0.0,0.0,18669568.0,0.0,0.0,466944.0,0.0,88690688.0,10280374272.0,,0.0,1138094080.0,,0.0,172032.0
