report,label,time_normalized_rounded,accounting_system-under-evaluation,ad_system-under-evaluation,cart_system-under-evaluation,checkout_system-under-evaluation,elasticsearch_system-under-evaluation,email_system-under-evaluation,flagd_system-under-evaluation,fraud-detection_system-under-evaluation,frontend_system-under-evaluation,frontend-proxy_system-under-evaluation,grafana_system-under-evaluation,image-provider_system-under-evaluation,kafka_system-under-evaluation,opensearch_system-under-evaluation,opentelemetry-collector_system-under-evaluation,payment_system-under-evaluation,product-catalog_system-under-evaluation,prometheus_system-under-evaluation,quote_system-under-evaluation,recommendation_system-under-evaluation,valkey-cart_system-under-evaluation
report_2025-07-07_21-36-05.yaml,50%,330.0,0.0,2105344.0,0.0,,,0.0,0.0,1867776.0,0.0,0.0,114688.0,0.0,7405568.0,1885585408.0,,0.0,0.0,117407744.0,0.0,0.0,24576.0
report_2025-07-07_21-36-05.yaml,50%,360.0,0.0,2236416.0,0.0,,,0.0,0.0,2056192.0,0.0,0.0,114688.0,0.0,8232960.0,1968594944.0,,0.0,0.0,128733184.0,0.0,0.0,32768.0
report_2025-07-07_21-36-05.yaml,50%,390.0,0.0,2461696.0,0.0,,,0.0,0.0,2236416.0,0.0,0.0,114688.0,0.0,8904704.0,2104594432.0,,0.0,0.0,137281536.0,0.0,0.0,32768.0
report_2025-07-07_21-36-05.yaml,50%,420.0,0.0,2609152.0,0.0,,,0.0,0.0,2433024.0,0.0,0.0,114688.0,0.0,9785344.0,2259279872.0,,0.0,0.0,147144704.0,0.0,0.0,32768.0
report_2025-07-07_21-36-05.yaml,50%,450.0,0.0,2830336.0,0.0,,,0.0,0.0,2633728.0,0.0,0.0,262144.0,0.0,10514432.0,2331734016.0,,0.0,0.0,154320896.0,0.0,0.0,36864.0
report_2025-07-07_21-36-05.yaml,50%,480.0,0.0,3022848.0,0.0,,,0.0,0.0,2785280.0,0.0,0.0,262144.0,0.0,11603968.0,2434809856.0,,0.0,0.0,163504128.0,0.0,0.0,40960.0
report_2025-07-07_21-36-05.yaml,50%,510.0,0.0,3153920.0,0.0,,,0.0,0.0,2904064.0,0.0,0.0,262144.0,0.0,12267520.0,2550460416.0,,0.0,0.0,171343872.0,0.0,0.0,40960.0
report_2025-07-07_21-36-05.yaml,50%,540.0,0.0,3383296.0,0.0,,,0.0,0.0,3067904.0,0.0,0.0,262144.0,0.0,13295616.0,2693836800.0,,0.0,0.0,180588544.0,0.0,0.0,40960.0
report_2025-07-07_21-36-05.yaml,50%,570.0,0.0,3555328.0,0.0,,,0.0,0.0,3231744.0,0.0,0.0,262144.0,0.0,14086144.0,2806394880.0,,0.0,0.0,187027456.0,0.0,0.0,49152.0
report_2025-07-07_21-36-05.yaml,50%,600.0,0.0,3715072.0,0.0,,,0.0,0.0,3407872.0,0.0,0.0,262144.0,0.0,14962688.0,3037728768.0,,0.0,0.0,195461120.0,0.0,0.0,49152.0
report_2025-07-07_21-36-05.yaml,50%,630.0,0.0,3928064.0,0.0,,,0.0,0.0,3612672.0,0.0,0.0,262144.0,0.0,15794176.0,3545247744.0,,0.0,0.0,206180352.0,0.0,0.0,49152.0
report_2025-07-07_21-36-05.yaml,50%,660.0,0.0,4112384.0,0.0,,,0.0,0.0,3821568.0,0.0,0.0,262144.0,0.0,16338944.0,3707424768.0,,0.0,0.0,213594112.0,0.0,0.0,57344.0
report_2025-07-07_21-36-05.yaml,50%,690.0,0.0,4239360.0,0.0,,,0.0,0.0,3956736.0,0.0,0.0,262144.0,0.0,17162240.0,3830206464.0,,0.0,0.0,223199232.0,0.0,0.0,57344.0
report_2025-07-07_21-36-05.yaml,50%,720.0,0.0,4456448.0,0.0,,,0.0,0.0,4124672.0,0.0,0.0,262144.0,0.0,17641472.0,3976126464.0,,0.0,0.0,230285312.0,0.0,0.0,57344.0
report_2025-07-07_21-36-05.yaml,50%,750.0,0.0,4628480.0,0.0,,,0.0,0.0,4272128.0,0.0,0.0,303104.0,0.0,18493440.0,4107431936.0,,0.0,0.0,239509504.0,0.0,0.0,57344.0
report_2025-07-07_21-36-05.yaml,50%,780.0,0.0,4808704.0,0.0,,,0.0,0.0,4423680.0,0.0,0.0,303104.0,0.0,19185664.0,4175736832.0,,0.0,0.0,246636544.0,0.0,0.0,65536.0
report_2025-07-07_21-36-05.yaml,50%,810.0,0.0,4980736.0,0.0,,,0.0,0.0,4595712.0,0.0,0.0,303104.0,0.0,20099072.0,4308135936.0,,0.0,0.0,253251584.0,0.0,0.0,65536.0
report_2025-07-07_21-36-05.yaml,50%,840.0,0.0,5152768.0,0.0,,,0.0,0.0,4784128.0,0.0,0.0,303104.0,0.0,20963328.0,4437180416.0,,0.0,0.0,264323072.0,0.0,0.0,65536.0
report_2025-07-07_21-36-05.yaml,50%,870.0,0.0,5357568.0,0.0,,,0.0,0.0,4988928.0,0.0,0.0,303104.0,0.0,21962752.0,4512645120.0,,0.0,0.0,272904192.0,0.0,0.0,73728.0
report_2025-07-07_21-36-05.yaml,50%,900.0,0.0,5500928.0,0.0,,,0.0,0.0,5148672.0,0.0,0.0,303104.0,0.0,22855680.0,4647976960.0,,0.0,0.0,282066944.0,0.0,0.0,73728.0
report_2025-07-07_21-36-05.yaml,50%,930.0,0.0,5718016.0,0.0,,,0.0,0.0,5300224.0,0.0,0.0,303104.0,0.0,23568384.0,4781481984.0,,0.0,0.0,290660352.0,0.0,0.0,73728.0
report_2025-07-07_21-36-05.yaml,50%,960.0,0.0,5853184.0,0.0,,,0.0,0.0,5443584.0,0.0,0.0,303104.0,0.0,24342528.0,4887830528.0,,0.0,0.0,298790912.0,0.0,0.0,73728.0
report_2025-07-07_21-36-05.yaml,50%,990.0,0.0,6041600.0,0.0,,,0.0,0.0,5615616.0,0.0,0.0,303104.0,0.0,25366528.0,5545930752.0,,0.0,0.0,306958336.0,0.0,0.0,81920.0
report_2025-07-07_21-36-05.yaml,50%,1020.0,0.0,6242304.0,0.0,,,0.0,0.0,5771264.0,0.0,0.0,303104.0,0.0,26238976.0,5633138688.0,,0.0,0.0,315424768.0,0.0,0.0,81920.0
report_2025-07-07_21-36-05.yaml,50%,1050.0,0.0,6422528.0,0.0,,,0.0,0.0,5947392.0,0.0,0.0,303104.0,0.0,27316224.0,5754277888.0,,0.0,0.0,348463104.0,0.0,0.0,81920.0
report_2025-07-07_21-36-05.yaml,50%,1080.0,0.0,6594560.0,0.0,,,0.0,0.0,6070272.0,0.0,0.0,303104.0,0.0,28057600.0,5878304768.0,,0.0,0.0,356933632.0,0.0,0.0,90112.0
report_2025-07-07_21-36-05.yaml,50%,1110.0,0.0,6836224.0,0.0,,,0.0,0.0,6275072.0,0.0,0.0,303104.0,0.0,28966912.0,6028451840.0,,0.0,0.0,375279616.0,0.0,0.0,90112.0
report_2025-07-07_21-36-05.yaml,50%,1140.0,0.0,6995968.0,0.0,,,0.0,0.0,6471680.0,0.0,0.0,303104.0,0.0,29937664.0,6092312576.0,,0.0,0.0,383811584.0,0.0,0.0,90112.0
report_2025-07-07_21-36-05.yaml,50%,1170.0,0.0,7192576.0,0.0,,,0.0,0.0,6627328.0,0.0,0.0,303104.0,0.0,30842880.0,6229450752.0,,0.0,0.0,391598080.0,0.0,0.0,90112.0
report_2025-07-07_21-36-05.yaml,50%,1200.0,0.0,7380992.0,0.0,,,0.0,0.0,6799360.0,0.0,0.0,303104.0,0.0,31498240.0,6365679616.0,,0.0,0.0,402243584.0,0.0,0.0,98304.0
report_2025-07-07_22-10-05.yaml,Base Persistence,-0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
report_2025-07-07_22-10-05.yaml,Base Persistence,30.0,0.0,65536.0,,0.0,31350784.0,0.0,0.0,225280.0,0.0,0.0,0.0,0.0,643072.0,180768768.0,0.0,0.0,,9822208.0,,0.0,0.0
report_2025-07-07_22-10-05.yaml,Base Persistence,60.0,0.0,98304.0,,0.0,51073024.0,0.0,0.0,425984.0,0.0,0.0,0.0,0.0,1232896.0,315994112.0,0.0,0.0,,19767296.0,,0.0,0.0
report_2025-07-07_22-10-05.yaml,Base Persistence,90.0,0.0,131072.0,,0.0,83853312.0,0.0,0.0,540672.0,0.0,0.0,0.0,0.0,2002944.0,418471936.0,0.0,0.0,,27017216.0,,0.0,0.0
report_2025-07-07_22-10-05.yaml,Base Persistence,120.0,0.0,147456.0,,0.0,121430016.0,0.0,0.0,761856.0,0.0,0.0,0.0,0.0,2809856.0,477302784.0,0.0,0.0,,38223872.0,,0.0,8192.0
report_2025-07-07_22-10-05.yaml,Base Persistence,150.0,0.0,180224.0,,0.0,151515136.0,0.0,0.0,917504.0,0.0,0.0,114688.0,0.0,3399680.0,655667200.0,0.0,0.0,,44781568.0,,0.0,8192.0
report_2025-07-07_22-10-05.yaml,Base Persistence,180.0,0.0,229376.0,,0.0,173645824.0,0.0,0.0,1146880.0,0.0,0.0,114688.0,0.0,4182016.0,721772544.0,0.0,0.0,,54009856.0,,0.0,8192.0
report_2025-07-07_22-10-05.yaml,Base Persistence,210.0,0.0,294912.0,,0.0,204705792.0,0.0,0.0,1187840.0,0.0,0.0,114688.0,0.0,4837376.0,869416960.0,0.0,0.0,,75087872.0,,0.0,16384.0
report_2025-07-07_22-10-05.yaml,Base Persistence,240.0,0.0,327680.0,,0.0,226889728.0,0.0,0.0,1236992.0,0.0,0.0,114688.0,0.0,5656576.0,967847936.0,0.0,0.0,,86228992.0,,0.0,16384.0
report_2025-07-07_22-10-05.yaml,Base Persistence,270.0,0.0,360448.0,,0.0,258715648.0,0.0,0.0,1253376.0,0.0,0.0,114688.0,0.0,6479872.0,1089699840.0,0.0,0.0,,92622848.0,,0.0,16384.0
report_2025-07-07_22-10-05.yaml,Base Persistence,300.0,0.0,409600.0,,0.0,322408448.0,0.0,0.0,1286144.0,0.0,0.0,114688.0,0.0,7548928.0,1673883648.0,0.0,0.0,,103268352.0,,0.0,16384.0
report_2025-07-07_22-10-05.yaml,Base Persistence,330.0,0.0,442368.0,,0.0,352411648.0,0.0,0.0,1318912.0,0.0,0.0,114688.0,0.0,8278016.0,1904594944.0,0.0,0.0,,111910912.0,,0.0,24576.0
report_2025-07-07_22-10-05.yaml,Base Persistence,360.0,0.0,458752.0,,0.0,381960192.0,0.0,0.0,1351680.0,0.0,0.0,114688.0,0.0,9220096.0,1984278528.0,0.0,0.0,,117563392.0,,0.0,24576.0
report_2025-07-07_22-10-05.yaml,Base Persistence,390.0,0.0,507904.0,,0.0,409014272.0,0.0,0.0,1384448.0,0.0,0.0,114688.0,0.0,10240000.0,2113540096.0,0.0,0.0,,127303680.0,,0.0,24576.0
report_2025-07-07_22-10-05.yaml,Base Persistence,420.0,0.0,524288.0,,0.0,437301248.0,0.0,0.0,1417216.0,0.0,0.0,114688.0,0.0,10915840.0,2197823488.0,0.0,0.0,,135782400.0,,0.0,32768.0
report_2025-07-07_22-10-05.yaml,Base Persistence,450.0,0.0,573440.0,,0.0,457334784.0,0.0,0.0,1449984.0,0.0,0.0,262144.0,0.0,11575296.0,2378006528.0,0.0,0.0,,144334848.0,,0.0,32768.0
report_2025-07-07_22-10-05.yaml,Base Persistence,480.0,0.0,589824.0,,0.0,485466112.0,0.0,0.0,1482752.0,0.0,0.0,262144.0,0.0,12562432.0,2483236864.0,0.0,0.0,,150044672.0,,0.0,32768.0
report_2025-07-07_22-10-05.yaml,Base Persistence,510.0,0.0,622592.0,,0.0,520732672.0,0.0,0.0,1507328.0,0.0,0.0,262144.0,0.0,13520896.0,2585522176.0,0.0,0.0,,158670848.0,,0.0,40960.0
report_2025-07-07_22-10-05.yaml,Base Persistence,540.0,0.0,671744.0,,0.0,555597824.0,0.0,0.0,1540096.0,0.0,0.0,262144.0,0.0,14229504.0,2744614912.0,0.0,0.0,,167157760.0,,0.0,40960.0
report_2025-07-07_22-10-05.yaml,Base Persistence,570.0,0.0,704512.0,,0.0,587292672.0,0.0,0.0,1572864.0,0.0,0.0,262144.0,0.0,14950400.0,2848608256.0,0.0,0.0,,176865280.0,,0.0,40960.0
report_2025-07-07_22-10-05.yaml,Base Persistence,600.0,0.0,720896.0,,0.0,615657472.0,0.0,0.0,1605632.0,0.0,0.0,262144.0,0.0,15990784.0,2948988928.0,0.0,0.0,,185393152.0,,0.0,40960.0
report_2025-07-07_22-10-05.yaml,Base Persistence,630.0,0.0,786432.0,,0.0,646619136.0,0.0,0.0,1638400.0,0.0,0.0,262144.0,0.0,16732160.0,3538874368.0,0.0,0.0,,196771840.0,,0.0,49152.0
report_2025-07-07_22-10-05.yaml,Base Persistence,660.0,0.0,819200.0,,0.0,683675648.0,0.0,0.0,1671168.0,0.0,0.0,262144.0,0.0,17596416.0,3677990912.0,0.0,0.0,,205275136.0,,0.0,49152.0
report_2025-07-07_22-10-05.yaml,Base Persistence,690.0,0.0,851968.0,,0.0,707395584.0,0.0,0.0,1703936.0,0.0,0.0,262144.0,0.0,18366464.0,3816095744.0,0.0,0.0,,215343104.0,,0.0,49152.0
report_2025-07-07_22-10-05.yaml,Base Persistence,720.0,0.0,884736.0,,0.0,733237248.0,0.0,0.0,1736704.0,0.0,0.0,262144.0,0.0,19206144.0,3952480256.0,0.0,0.0,,219598848.0,,0.0,57344.0
report_2025-07-07_22-10-05.yaml,Base Persistence,750.0,0.0,917504.0,,0.0,765644800.0,0.0,0.0,1769472.0,0.0,0.0,303104.0,0.0,20103168.0,4057202688.0,0.0,0.0,,229351424.0,,0.0,57344.0
report_2025-07-07_22-10-05.yaml,Base Persistence,780.0,0.0,950272.0,,0.0,777752576.0,0.0,0.0,1802240.0,0.0,0.0,303104.0,0.0,20930560.0,4172468224.0,0.0,0.0,,239464448.0,,0.0,57344.0
report_2025-07-07_22-10-05.yaml,Base Persistence,810.0,0.0,983040.0,,0.0,816721920.0,0.0,0.0,1826816.0,0.0,0.0,303104.0,0.0,21524480.0,4298342400.0,0.0,0.0,,270352384.0,,0.0,57344.0
report_2025-07-07_22-10-05.yaml,Base Persistence,840.0,0.0,1015808.0,,0.0,888709120.0,0.0,0.0,1859584.0,0.0,0.0,303104.0,0.0,22228992.0,4411772928.0,0.0,0.0,,283656192.0,,0.0,65536.0
report_2025-07-07_22-10-05.yaml,Base Persistence,870.0,0.0,1048576.0,,0.0,909598720.0,0.0,0.0,1892352.0,0.0,0.0,303104.0,0.0,22896640.0,4545511424.0,0.0,0.0,,292347904.0,,0.0,65536.0
report_2025-07-07_22-10-05.yaml,Base Persistence,900.0,0.0,1081344.0,,0.0,936980480.0,0.0,0.0,1925120.0,0.0,0.0,303104.0,0.0,23789568.0,4656873472.0,0.0,0.0,,301424640.0,,0.0,65536.0
report_2025-07-07_22-10-05.yaml,Base Persistence,930.0,0.0,1114112.0,,0.0,969687040.0,0.0,0.0,1957888.0,0.0,0.0,303104.0,0.0,24391680.0,4788613120.0,0.0,0.0,,305848320.0,,0.0,73728.0
report_2025-07-07_22-10-05.yaml,Base Persistence,960.0,0.0,1146880.0,,0.0,990244864.0,0.0,0.0,1990656.0,0.0,0.0,303104.0,0.0,25165824.0,4886179840.0,0.0,0.0,,314384384.0,,0.0,73728.0
report_2025-07-07_22-10-05.yaml,Base Persistence,990.0,0.0,1294336.0,,0.0,1025220608.0,0.0,0.0,2023424.0,0.0,0.0,303104.0,0.0,25948160.0,5532434432.0,0.0,0.0,,324915200.0,,0.0,73728.0
report_2025-07-07_22-10-05.yaml,Base Persistence,1020.0,0.0,1523712.0,,0.0,1046937600.0,0.0,0.0,2056192.0,0.0,0.0,303104.0,0.0,26750976.0,5643759616.0,0.0,0.0,,332152832.0,,0.0,77824.0
report_2025-07-07_22-10-05.yaml,Base Persistence,1050.0,0.0,1695744.0,,0.0,1079144448.0,0.0,0.0,2072576.0,0.0,0.0,303104.0,0.0,27557888.0,5755781120.0,0.0,0.0,,343359488.0,,0.0,81920.0
report_2025-07-07_22-10-05.yaml,Base Persistence,1080.0,0.0,1892352.0,,0.0,1120096256.0,0.0,0.0,2105344.0,0.0,0.0,303104.0,0.0,28196864.0,5885161472.0,0.0,0.0,,351346688.0,,0.0,81920.0
report_2025-07-07_22-10-05.yaml,Base Persistence,1110.0,0.0,2072576.0,,0.0,1150779392.0,0.0,0.0,2138112.0,0.0,0.0,303104.0,0.0,28786688.0,6017736704.0,0.0,0.0,,361209856.0,,0.0,81920.0
report_2025-07-07_22-10-05.yaml,Base Persistence,1140.0,0.0,2244608.0,,0.0,1170124800.0,0.0,0.0,2166784.0,0.0,0.0,303104.0,0.0,29630464.0,6147612672.0,0.0,0.0,,367546368.0,,0.0,90112.0
report_2025-07-07_22-10-05.yaml,Base Persistence,1170.0,0.0,2375680.0,,0.0,1204367360.0,0.0,0.0,2211840.0,0.0,0.0,303104.0,0.0,30457856.0,6272630784.0,0.0,0.0,,374829056.0,,0.0,90112.0
report_2025-07-07_22-10-05.yaml,Base Persistence,1200.0,0.0,2572288.0,,0.0,1247641600.0,0.0,0.0,2244608.0,0.0,0.0,303104.0,0.0,31195136.0,6372147200.0,0.0,0.0,,385302528.0,,0.0,90112.0
report_2025-07-07_22-44-06.yaml,5% Persistence,-0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
report_2025-07-07_22-44-06.yaml,5% Persistence,30.0,0.0,147456.0,,,95227904.0,0.0,0.0,98304.0,0.0,0.0,0.0,0.0,888832.0,129044480.0,,0.0,0.0,8843264.0,0.0,0.0,0.0
report_2025-07-07_22-44-06.yaml,5% Persistence,60.0,0.0,352256.0,,,164270080.0,0.0,0.0,331776.0,0.0,0.0,0.0,0.0,1892352.0,243458048.0,,0.0,0.0,18415616.0,0.0,0.0,8192.0
report_2025-07-07_22-44-06.yaml,5% Persistence,90.0,0.0,499712.0,,,258875392.0,0.0,0.0,475136.0,0.0,0.0,0.0,0.0,2625536.0,352169984.0,,0.0,0.0,24887296.0,0.0,0.0,8192.0
report_2025-07-07_22-44-06.yaml,5% Persistence,120.0,0.0,729088.0,,,309280768.0,0.0,0.0,733184.0,0.0,0.0,0.0,0.0,3452928.0,449675264.0,,0.0,0.0,33939456.0,0.0,0.0,8192.0
report_2025-07-07_22-44-06.yaml,5% Persistence,150.0,0.0,892928.0,,,424259584.0,0.0,0.0,917504.0,0.0,0.0,114688.0,0.0,4497408.0,579842048.0,,0.0,0.0,44621824.0,0.0,0.0,16384.0
report_2025-07-07_22-44-06.yaml,5% Persistence,180.0,0.0,1097728.0,,,473165824.0,0.0,0.0,1085440.0,0.0,0.0,114688.0,0.0,5287936.0,698511360.0,,0.0,0.0,49651712.0,0.0,0.0,16384.0
report_2025-07-07_22-44-06.yaml,5% Persistence,210.0,0.0,1302528.0,,,566202368.0,0.0,0.0,1261568.0,0.0,0.0,114688.0,0.0,6144000.0,809459712.0,,0.0,0.0,59449344.0,0.0,0.0,16384.0
report_2025-07-07_22-44-06.yaml,5% Persistence,240.0,0.0,1482752.0,,,637521920.0,0.0,0.0,1388544.0,0.0,0.0,114688.0,0.0,6836224.0,942440448.0,,0.0,0.0,67977216.0,0.0,0.0,16384.0
report_2025-07-07_22-44-06.yaml,5% Persistence,270.0,0.0,1646592.0,,,722034688.0,0.0,0.0,1556480.0,0.0,0.0,114688.0,0.0,7843840.0,1054429184.0,,0.0,0.0,100601856.0,0.0,0.0,24576.0
report_2025-07-07_22-44-06.yaml,5% Persistence,300.0,0.0,1859584.0,,,1118576640.0,0.0,0.0,1769472.0,0.0,0.0,114688.0,0.0,8888320.0,1462452224.0,,0.0,0.0,111476736.0,0.0,0.0,24576.0
report_2025-07-07_22-44-06.yaml,5% Persistence,330.0,0.0,2023424.0,,,1213026304.0,0.0,0.0,1974272.0,0.0,0.0,114688.0,0.0,9560064.0,1845522432.0,,0.0,0.0,119410688.0,0.0,0.0,24576.0
report_2025-07-07_22-44-06.yaml,5% Persistence,360.0,0.0,2211840.0,,,1282322432.0,0.0,0.0,2113536.0,0.0,0.0,114688.0,0.0,10563584.0,1961664512.0,,0.0,0.0,128499712.0,0.0,0.0,32768.0
report_2025-07-07_22-44-06.yaml,5% Persistence,390.0,0.0,2408448.0,,,1360285696.0,0.0,0.0,2285568.0,0.0,0.0,114688.0,0.0,11239424.0,2103975936.0,,0.0,0.0,135659520.0,0.0,0.0,32768.0
report_2025-07-07_22-44-06.yaml,5% Persistence,420.0,0.0,2580480.0,,,1439367168.0,0.0,0.0,2416640.0,0.0,0.0,114688.0,0.0,12034048.0,2182172672.0,,0.0,0.0,145522688.0,0.0,0.0,32768.0
report_2025-07-07_22-44-06.yaml,5% Persistence,450.0,0.0,2793472.0,,,1519865856.0,0.0,0.0,2580480.0,0.0,0.0,262144.0,0.0,12562432.0,2302414848.0,,0.0,0.0,154804224.0,0.0,0.0,32768.0
report_2025-07-07_22-44-06.yaml,5% Persistence,480.0,0.0,2940928.0,,,1588629504.0,0.0,0.0,2756608.0,0.0,0.0,262144.0,0.0,13406208.0,2403909632.0,,0.0,0.0,161927168.0,0.0,0.0,40960.0
report_2025-07-07_22-44-06.yaml,5% Persistence,510.0,0.0,3096576.0,,,1682743296.0,0.0,0.0,2908160.0,0.0,0.0,262144.0,0.0,14163968.0,2547367936.0,,0.0,0.0,172507136.0,0.0,0.0,40960.0
report_2025-07-07_22-44-06.yaml,5% Persistence,540.0,0.0,3334144.0,,,1764442112.0,0.0,0.0,3067904.0,0.0,0.0,262144.0,0.0,14823424.0,2655772672.0,,0.0,0.0,176791552.0,0.0,0.0,40960.0
report_2025-07-07_22-44-06.yaml,5% Persistence,570.0,0.0,3477504.0,,,1854967808.0,0.0,0.0,3252224.0,0.0,0.0,262144.0,0.0,15396864.0,2778624000.0,,0.0,0.0,188112896.0,0.0,0.0,45056.0
report_2025-07-07_22-44-06.yaml,5% Persistence,600.0,0.0,3653632.0,,,1926053888.0,0.0,0.0,3432448.0,0.0,0.0,262144.0,0.0,15925248.0,2906132480.0,,0.0,0.0,195907584.0,0.0,0.0,49152.0
report_2025-07-07_22-44-06.yaml,5% Persistence,630.0,0.0,3874816.0,,,2006999040.0,0.0,0.0,3645440.0,0.0,0.0,262144.0,0.0,16863232.0,3430723584.0,,0.0,0.0,203055104.0,0.0,0.0,49152.0
report_2025-07-07_22-44-06.yaml,5% Persistence,660.0,0.0,4079616.0,,,2066407424.0,0.0,0.0,3796992.0,0.0,0.0,262144.0,0.0,17575936.0,3714215936.0,,0.0,0.0,213803008.0,0.0,0.0,49152.0
report_2025-07-07_22-44-06.yaml,5% Persistence,690.0,0.0,4194304.0,,,2163744768.0,0.0,0.0,3948544.0,0.0,0.0,262144.0,0.0,18112512.0,3837792256.0,,0.0,0.0,221425664.0,0.0,0.0,57344.0
report_2025-07-07_22-44-06.yaml,5% Persistence,720.0,0.0,4423680.0,,,2241048576.0,0.0,0.0,4141056.0,0.0,0.0,262144.0,0.0,18907136.0,3986206720.0,,0.0,0.0,229273600.0,0.0,0.0,57344.0
report_2025-07-07_22-44-06.yaml,5% Persistence,750.0,0.0,4603904.0,,,2336985088.0,0.0,0.0,4284416.0,0.0,0.0,303104.0,0.0,19972096.0,4088950784.0,,0.0,0.0,238542848.0,0.0,0.0,57344.0
report_2025-07-07_22-44-06.yaml,5% Persistence,780.0,0.0,4780032.0,,,2399936512.0,0.0,0.0,4481024.0,0.0,0.0,303104.0,0.0,20701184.0,4195962880.0,,0.0,0.0,249094144.0,0.0,0.0,65536.0
report_2025-07-07_22-44-06.yaml,5% Persistence,810.0,0.0,4972544.0,,,2492739584.0,0.0,0.0,4636672.0,0.0,0.0,303104.0,0.0,21450752.0,4309659648.0,,0.0,0.0,253411328.0,0.0,0.0,65536.0
report_2025-07-07_22-44-06.yaml,5% Persistence,840.0,0.0,5152768.0,,,2563592192.0,0.0,0.0,4780032.0,0.0,0.0,303104.0,0.0,22409216.0,4441296896.0,,0.0,0.0,264699904.0,0.0,0.0,65536.0
report_2025-07-07_22-44-06.yaml,5% Persistence,870.0,0.0,5349376.0,,,2651328512.0,0.0,0.0,4997120.0,0.0,0.0,303104.0,0.0,23330816.0,4545368064.0,,0.0,0.0,272551936.0,0.0,0.0,65536.0
report_2025-07-07_22-44-06.yaml,5% Persistence,900.0,0.0,5464064.0,,,2721071104.0,0.0,0.0,5095424.0,0.0,0.0,303104.0,0.0,24215552.0,4664680448.0,,0.0,0.0,280997888.0,0.0,0.0,73728.0
report_2025-07-07_22-44-06.yaml,5% Persistence,930.0,0.0,5693440.0,,,2802827264.0,0.0,0.0,5287936.0,0.0,0.0,303104.0,0.0,25128960.0,4784943104.0,,0.0,0.0,311197696.0,0.0,0.0,73728.0
report_2025-07-07_22-44-06.yaml,5% Persistence,960.0,0.0,5881856.0,,,3215257600.0,0.0,0.0,5464064.0,0.0,0.0,303104.0,0.0,26091520.0,4920545280.0,,0.0,0.0,324050944.0,0.0,0.0,73728.0
report_2025-07-07_22-44-06.yaml,5% Persistence,990.0,0.0,6012928.0,,,3294908416.0,0.0,0.0,5627904.0,0.0,0.0,303104.0,0.0,26771456.0,5280210944.0,,0.0,0.0,333783040.0,0.0,0.0,77824.0
report_2025-07-07_22-44-06.yaml,5% Persistence,1020.0,0.0,6217728.0,,,3376279552.0,0.0,0.0,5726208.0,0.0,0.0,303104.0,0.0,27779072.0,5632180224.0,,0.0,0.0,339456000.0,0.0,0.0,81920.0
report_2025-07-07_22-44-06.yaml,5% Persistence,1050.0,0.0,6402048.0,,,3450355712.0,0.0,0.0,5873664.0,0.0,0.0,303104.0,0.0,28381184.0,5772201984.0,,0.0,0.0,348069888.0,0.0,0.0,81920.0
report_2025-07-07_22-44-06.yaml,5% Persistence,1080.0,0.0,6553600.0,,,3543523328.0,0.0,0.0,6066176.0,0.0,0.0,303104.0,0.0,29270016.0,5878337536.0,,0.0,0.0,354992128.0,0.0,0.0,81920.0
report_2025-07-07_22-44-06.yaml,5% Persistence,1110.0,0.0,6782976.0,,,3630227456.0,0.0,0.0,6230016.0,0.0,0.0,303104.0,0.0,30339072.0,6016552960.0,,0.0,0.0,362856448.0,0.0,0.0,90112.0
report_2025-07-07_22-44-06.yaml,5% Persistence,1140.0,0.0,6963200.0,,,3690225664.0,0.0,0.0,6365184.0,0.0,0.0,303104.0,0.0,31326208.0,6123757568.0,,0.0,0.0,374857728.0,0.0,0.0,90112.0
report_2025-07-07_22-44-06.yaml,5% Persistence,1170.0,0.0,7122944.0,,,3783774208.0,0.0,0.0,6512640.0,0.0,0.0,303104.0,0.0,32112640.0,6224928768.0,,0.0,0.0,382033920.0,0.0,0.0,90112.0
report_2025-07-07_22-44-06.yaml,5% Persistence,1200.0,0.0,7299072.0,,,3838849024.0,0.0,0.0,6672384.0,0.0,0.0,303104.0,0.0,32972800.0,6335307776.0,,0.0,0.0,389070848.0,0.0,0.0,94208.0
report_2025-07-07_23-18-08.yaml,10% Persistence,-0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0
report_2025-07-07_23-18-08.yaml,10% Persistence,30.0,0.0,163840.0,,,182886400.0,0.0,0.0,184320.0,0.0,0.0,0.0,0.0,634880.0,109895680.0,,0.0,,7127040.0,,0.0,0.0
report_2025-07-07_23-18-08.yaml,10% Persistence,60.0,0.0,360448.0,,,303448064.0,0.0,0.0,323584.0,0.0,0.0,0.0,0.0,1548288.0,214421504.0,,0.0,,18706432.0,,0.0,8192.0
report_2025-07-07_23-18-08.yaml,10% Persistence,90.0,0.0,552960.0,,,469323776.0,0.0,0.0,528384.0,0.0,0.0,0.0,0.0,2543616.0,328294400.0,,0.0,,26914816.0,,0.0,8192.0
